,mfccs0,mfccs1,mfccs2,mfccs3,mfccs4,mfccs5,mfccs6,mfccs7,mfccs8,mfccs9,mfccs10,mfccs11,mfccs12,delta_mfccs0,delta_mfccs1,delta_mfccs2,delta_mfccs3,delta_mfccs4,delta_mfccs5,delta_mfccs6,delta_mfccs7,delta_mfccs8,delta_mfccs9,delta_mfccs10,delta_mfccs11,delta_mfccs12,delta2_mfccs0,delta2_mfccs1,delta2_mfccs2,delta2_mfccs3,delta2_mfccs4,delta2_mfccs5,delta2_mfccs6,delta2_mfccs7,delta2_mfccs8,delta2_mfccs9,delta2_mfccs10,delta2_mfccs11,delta2_mfccs12,target
170,-505.69998,164.77559,-43.829903,45.90974,-46.877068,42.82853,-31.238262,23.940292,-14.47731,5.55239,5.899079,6.878881,16.740538,26.074781,26.074781,26.074781,26.074781,26.074781,-9.618918,2.0625858,-0.92643875,3.3751376,3.3751376,3.3751376,3.3751376,3.3751376,-28.602634,-28.602634,-28.602634,-28.602634,-28.602634,9.250265,-1.5612508,2.3864653,-1.0930452,-1.0930452,-1.0930452,-1.0930452,-1.0930452,1
171,-519.24335,171.31526,-30.814955,61.981678,-27.551678,46.107082,-20.108482,19.844688,-8.790058,8.029532,3.5903497,-7.9015384,5.502803,26.548996,26.548996,26.548996,26.548996,26.548996,-11.064983,-0.21623956,-4.182391,0.0962428,0.0962428,0.0962428,0.0962428,0.0962428,-31.00845,-31.00845,-31.00845,-31.00845,-31.00845,8.61015,-1.5162057,2.181392,-1.1165481,-1.1165481,-1.1165481,-1.1165481,-1.1165481,1
172,-475.6892,140.87685,-34.69195,49.44535,-39.071274,36.594322,-19.674438,24.998264,-6.876953,9.749022,3.8501637,-10.633857,1.1326026,25.746622,25.746622,25.746622,25.746622,25.746622,-7.842727,1.4645343,-2.5407605,0.8488488,0.8488488,0.8488488,0.8488488,0.8488488,-27.26633,-27.26633,-27.26633,-27.26633,-27.26633,7.7874107,-1.5913612,0.91089976,-2.612836,-2.612836,-2.612836,-2.612836,-2.612836,1
173,-468.611,156.50708,-52.016026,68.5764,-42.303963,43.5375,-23.83239,17.889324,-9.429954,9.369465,1.9671472,-5.210498,11.825107,24.203321,24.203321,24.203321,24.203321,24.203321,-9.061581,1.3068621,-3.604465,1.8891917,1.8891917,1.8891917,1.8891917,1.8891917,-27.310478,-27.310478,-27.310478,-27.310478,-27.310478,8.173731,-2.1850312,2.7625654,-1.4826783,-1.4826783,-1.4826783,-1.4826783,-1.4826783,1
174,-494.36288,175.56793,-49.61818,62.774853,-30.813646,41.94417,-18.330084,15.950459,-9.924882,4.9225616,3.89374,-5.7520323,6.5035586,25.010752,25.010752,25.010752,25.010752,25.010752,-10.744447,0.9379103,-3.9270566,0.6599993,0.6599993,0.6599993,0.6599993,0.6599993,-29.003881,-29.003881,-29.003881,-29.003881,-29.003881,8.665996,-2.3768425,2.5856948,-1.0133992,-1.0133992,-1.0133992,-1.0133992,-1.0133992,1
175,-451.3536,129.99605,-71.04488,67.18441,-48.161324,39.62565,-27.814407,21.377989,-11.808062,9.000945,-0.17259985,-6.291581,7.304046,24.853836,24.853836,24.853836,24.853836,24.853836,-6.2922645,2.7232933,-3.2530143,2.1169393,2.1169393,2.1169393,2.1169393,2.1169393,-25.910343,-25.910343,-25.910343,-25.910343,-25.910343,6.715412,-3.1640923,2.648639,-2.0931816,-2.0931816,-2.0931816,-2.0931816,-2.0931816,1
176,-482.48825,157.73698,-54.780083,64.87754,-37.847767,56.16738,-21.06414,26.383883,-14.739799,6.9406743,3.7139246,-1.6095589,11.409747,25.59427,25.59427,25.59427,25.59427,25.59427,-9.054468,1.2766311,-3.8898733,0.8968693,0.8968693,0.8968693,0.8968693,0.8968693,-28.847607,-28.847607,-28.847607,-28.847607,-28.847607,7.083114,-3.2218897,2.399765,-1.0633757,-1.0633757,-1.0633757,-1.0633757,-1.0633757,1
177,-498.0,179.07977,-48.782673,63.216793,-32.219448,43.45576,-20.347786,15.228101,-11.527288,5.1213903,4.1615944,-5.016357,6.291622,24.85741,24.85741,24.85741,24.85741,24.85741,-11.136218,0.84412533,-3.8606286,0.79233295,0.79233295,0.79233295,0.79233295,0.79233295,-29.269718,-29.269718,-29.269718,-29.269718,-29.269718,8.944656,-2.189868,2.7746847,-0.95846176,-0.95846176,-0.95846176,-0.95846176,-0.95846176,1
178,-478.2805,106.719025,-89.27228,77.1714,-46.774227,45.660267,-28.340456,24.431011,-18.018143,11.432984,13.248729,-3.83107,9.036263,28.07563,28.07563,28.07563,28.07563,28.07563,-4.2404795,4.1525283,-3.367888,2.4158049,2.4158049,2.4158049,2.4158049,2.4158049,-28.549921,-28.549921,-28.549921,-28.549921,-28.549921,4.5630913,-3.4953082,3.5964952,-1.9317096,-1.9317096,-1.9317096,-1.9317096,-1.9317096,1
179,-498.88467,179.183,-48.041855,63.63308,-32.730003,41.743828,-20.974524,15.067612,-10.871708,5.317819,4.283061,-4.8265877,6.798692,24.865852,24.865852,24.865852,24.865852,24.865852,-11.155429,0.85657096,-3.7591445,0.98614854,0.98614854,0.98614854,0.98614854,0.98614854,-29.21667,-29.21667,-29.21667,-29.21667,-29.21667,9.095504,-2.0348058,2.8376486,-1.0026894,-1.0026894,-1.0026894,-1.0026894,-1.0026894,1
180,-451.5574,138.0157,-72.440895,66.02893,-54.733936,48.389587,-28.916943,24.482431,-15.421887,2.350624,-3.5149274,-5.9409633,14.367128,24.555847,24.555847,24.555847,24.555847,24.555847,-7.1479883,2.3230982,-3.546757,2.3680806,2.3680806,2.3680806,2.3680806,2.3680806,-25.925339,-25.925339,-25.925339,-25.925339,-25.925339,6.591775,-3.7821321,2.452188,-1.5614707,-1.5614707,-1.5614707,-1.5614707,-1.5614707,1
181,-488.55698,139.89128,-26.14008,52.884842,-38.065254,37.529575,-20.717245,16.576324,-15.488442,11.475292,9.578986,-0.95013666,13.917085,25.296995,25.296995,25.296995,25.296995,25.296995,-8.949635,0.7141331,-1.9881159,2.4663608,2.4663608,2.4663608,2.4663608,2.4663608,-29.045195,-29.045195,-29.045195,-29.045195,-29.045195,7.8785415,-0.19527164,2.4820328,-1.0781282,-1.0781282,-1.0781282,-1.0781282,-1.0781282,1
182,-500.21323,175.95175,-42.740284,54.972183,-24.584166,37.15917,-14.853786,12.787223,-7.828158,5.466867,5.479372,-4.4048114,5.9549966,25.300112,25.300112,25.300112,25.300112,25.300112,-10.864045,0.8917124,-3.3946056,0.5135112,0.5135112,0.5135112,0.5135112,0.5135112,-29.25927,-29.25927,-29.25927,-29.25927,-29.25927,8.898114,-1.9760747,2.318167,-0.8032409,-0.8032409,-0.8032409,-0.8032409,-0.8032409,1
183,-502.76675,183.28087,-47.003384,61.175163,-31.669962,41.241802,-21.002186,14.8052,-11.198845,5.013731,3.6484885,-4.8861465,6.6617618,24.881895,24.881895,24.881895,24.881895,24.881895,-11.462118,0.8104804,-3.682378,0.9075488,0.9075488,0.9075488,0.9075488,0.9075488,-29.368135,-29.368135,-29.368135,-29.368135,-29.368135,9.367058,-2.0355403,2.7298949,-0.90877783,-0.90877783,-0.90877783,-0.90877783,-0.90877783,1
184,-472.04395,154.6276,-50.303535,65.21058,-38.663937,42.525795,-21.767931,16.530052,-10.315719,7.6698956,-1.4411374,-9.553921,11.261956,24.450111,24.450111,24.450111,24.450111,24.450111,-9.138873,0.8921372,-4.094153,1.2542976,1.2542976,1.2542976,1.2542976,1.2542976,-27.683193,-27.683193,-27.683193,-27.683193,-27.683193,7.8850555,-2.4143746,2.3612692,-1.20317,-1.20317,-1.20317,-1.20317,-1.20317,1
185,-493.60193,157.39989,-31.75578,49.992622,-43.911606,45.13979,-28.268526,19.928228,-12.629266,12.336215,6.700975,-0.31035838,6.6946735,25.226622,25.226622,25.226622,25.226622,25.226622,-9.456015,1.3035152,-1.6557012,2.140361,2.140361,2.140361,2.140361,2.140361,-28.554115,-28.554115,-28.554115,-28.554115,-28.554115,9.10566,-0.76556593,2.0941966,-1.8433721,-1.8433721,-1.8433721,-1.8433721,-1.8433721,1
186,-485.3472,135.80208,-36.51912,69.1575,-39.06318,33.633896,-29.606936,24.636726,-19.432896,-4.1454616,11.839089,4.3773136,8.82283,25.141031,25.141031,25.141031,25.141031,25.141031,-9.801947,0.06312239,-2.8633103,2.6314025,2.6314025,2.6314025,2.6314025,2.6314025,-29.108122,-29.108122,-29.108122,-29.108122,-29.108122,6.5780983,-0.36028102,4.271518,-0.86190933,-0.86190933,-0.86190933,-0.86190933,-0.86190933,1
187,-502.70462,162.65189,-41.571682,44.76135,-42.458065,42.77178,-27.84399,21.298756,-12.821672,5.2578387,5.244833,6.7765694,16.554913,26.015636,26.015636,26.015636,26.015636,26.015636,-9.593954,1.7759216,-1.1472664,2.9700503,2.9700503,2.9700503,2.9700503,2.9700503,-28.637789,-28.637789,-28.637789,-28.637789,-28.637789,8.943587,-1.6387421,2.302323,-0.849968,-0.849968,-0.849968,-0.849968,-0.849968,1
188,-501.13556,161.63902,-44.2554,47.775784,-45.498653,46.591812,-30.13453,23.87754,-13.938923,6.0407653,4.7805724,7.2322044,17.984535,26.042665,26.042665,26.042665,26.042665,26.042665,-9.397933,1.8557339,-1.2707188,3.1307893,3.1307893,3.1307893,3.1307893,3.1307893,-28.620403,-28.620403,-28.620403,-28.620403,-28.620403,8.806006,-1.8362926,2.393581,-0.9104508,-0.9104508,-0.9104508,-0.9104508,-0.9104508,1
189,-519.87946,155.53412,-34.055508,40.645065,-43.388355,37.582966,-26.154081,20.401806,-9.267447,7.6870904,7.735904,7.1753693,18.168072,27.49653,27.49653,27.49653,27.49653,27.49653,-9.004603,1.9892063,-0.3901854,3.5011363,3.5011363,3.5011363,3.5011363,3.5011363,-29.36146,-29.36146,-29.36146,-29.36146,-29.36146,9.11065,-0.95246077,1.9943169,-1.1638019,-1.1638019,-1.1638019,-1.1638019,-1.1638019,1
190,-541.04755,174.8963,-14.319451,46.49113,-19.892378,40.342117,-10.131213,14.678645,-7.734417,9.723017,6.6749997,-3.4194183,7.371598,27.58045,27.58045,27.58045,27.58045,27.58045,-11.58003,-0.4612348,-2.9796913,0.107134886,0.107134886,0.107134886,0.107134886,0.107134886,-32.2978,-32.2978,-32.2978,-32.2978,-32.2978,9.154036,-0.71917737,1.565169,-0.7026259,-0.7026259,-0.7026259,-0.7026259,-0.7026259,1
191,-502.23682,164.08806,-43.623558,46.894188,-45.471497,43.546124,-31.18769,23.608732,-15.034175,5.285538,5.005121,6.483775,16.527697,25.814938,25.814938,25.814938,25.814938,25.814938,-9.695484,1.843767,-1.1763242,3.1812027,3.1812027,3.1812027,3.1812027,3.1812027,-28.56986,-28.56986,-28.56986,-28.56986,-28.56986,9.091162,-1.6231418,2.4551127,-0.9551421,-0.9551421,-0.9551421,-0.9551421,-0.9551421,1
192,-500.96396,163.723,-45.562737,50.24506,-45.43508,46.013676,-31.268896,23.95634,-14.884559,5.594859,3.733378,5.4079766,17.29539,25.822899,25.822899,25.822899,25.822899,25.822899,-9.648155,1.7046261,-1.6049376,3.0124643,3.0124643,3.0124643,3.0124643,3.0124643,-28.664604,-28.664604,-28.664604,-28.664604,-28.664604,8.891455,-1.8655797,2.5086293,-0.8925431,-0.8925431,-0.8925431,-0.8925431,-0.8925431,1
193,-508.53604,171.14995,-41.852222,54.955708,-32.21466,51.21849,-11.114742,21.086042,-12.378244,4.1546445,2.8805923,-0.5583035,10.040661,26.536287,26.536287,26.536287,26.536287,26.536287,-10.436645,0.6011409,-3.5360246,0.4125029,0.4125029,0.4125029,0.4125029,0.4125029,-30.252989,-30.252989,-30.252989,-30.252989,-30.252989,7.863228,-2.8735328,1.8451595,-0.8266326,-0.8266326,-0.8266326,-0.8266326,-0.8266326,1
194,-503.08368,181.70328,-47.6156,61.57962,-30.31838,38.373707,-18.603611,14.879426,-10.186467,6.856689,4.4162483,-4.4967046,8.189404,25.098923,25.098923,25.098923,25.098923,25.098923,-11.14641,1.0121357,-3.5786383,1.0572814,1.0572814,1.0572814,1.0572814,1.0572814,-29.347555,-29.347555,-29.347555,-29.347555,-29.347555,9.367082,-2.034026,2.699148,-0.94103473,-0.94103473,-0.94103473,-0.94103473,-0.94103473,1
195,-494.0129,162.89671,-45.756042,61.56055,-30.504702,38.208553,-20.10708,18.514849,-4.6252337,9.851263,5.332957,-3.564746,8.895722,25.872517,25.872517,25.872517,25.872517,25.872517,-9.408052,1.3548894,-3.2370157,1.2416381,1.2416381,1.2416381,1.2416381,1.2416381,-28.681953,-28.681953,-28.681953,-28.681953,-28.681953,8.527923,-1.9763646,2.4098575,-1.3724481,-1.3724481,-1.3724481,-1.3724481,-1.3724481,1
196,-503.7561,159.24184,-37.21813,48.089935,-47.786797,45.56173,-28.559511,26.501848,-8.633218,9.500583,-1.1410254,-4.7514734,12.565335,26.617678,26.617678,26.617678,26.617678,26.617678,-8.952653,1.4631271,-2.0604053,2.1384103,2.1384103,2.1384103,2.1384103,2.1384103,-28.477957,-28.477957,-28.477957,-28.477957,-28.477957,9.0773735,-1.8905913,1.1530803,-1.9530342,-1.9530342,-1.9530342,-1.9530342,-1.9530342,1
197,-512.3116,163.72879,-39.104706,48.509674,-43.766968,47.77449,-28.461885,26.010967,-10.697925,6.405882,-0.7063289,0.7103323,17.150002,26.897528,26.897528,26.897528,26.897528,26.897528,-9.562727,1.1942782,-2.1164784,2.3063571,2.3063571,2.3063571,2.3063571,2.3063571,-29.300966,-29.300966,-29.300966,-29.300966,-29.300966,8.855818,-2.1205542,1.6859341,-1.1031678,-1.1031678,-1.1031678,-1.1031678,-1.1031678,1
198,-470.14713,155.56403,-73.823845,52.975777,-42.18553,44.015316,-27.834034,14.24116,-14.45511,6.7762327,1.9023477,0.48926058,15.432974,24.696978,24.696978,24.696978,24.696978,24.696978,-8.002711,3.166547,-2.3130279,2.5317283,2.5317283,2.5317283,2.5317283,2.5317283,-26.77944,-26.77944,-26.77944,-26.77944,-26.77944,8.008367,-3.411455,2.6900403,-0.6456268,-0.6456268,-0.6456268,-0.6456268,-0.6456268,1
199,-504.15936,160.71556,-41.30399,49.4706,-47.998417,46.46509,-30.017576,24.666683,-12.44743,6.6860895,-0.36299208,0.6671554,18.377457,26.304474,26.304474,26.304474,26.304474,26.304474,-9.35292,1.4119004,-1.9049227,2.823971,2.823971,2.823971,2.823971,2.823971,-28.717922,-28.717922,-28.717922,-28.717922,-28.717922,8.906619,-1.9456722,1.8802798,-1.169838,-1.169838,-1.169838,-1.169838,-1.169838,1
200,-500.70828,181.62318,-47.684048,59.63595,-30.063202,40.517563,-18.369026,16.0103,-10.115417,4.6981063,3.3294091,-5.465375,6.7015357,25.084074,25.084074,25.084074,25.084074,25.084074,-11.175859,0.9104768,-3.7268794,0.68658024,0.68658024,0.68658024,0.68658024,0.68658024,-29.204655,-29.204655,-29.204655,-29.204655,-29.204655,9.134689,-2.3025014,2.4500945,-0.94843936,-0.94843936,-0.94843936,-0.94843936,-0.94843936,1
201,-487.20142,158.56917,-46.225685,71.669876,-30.584927,37.50557,-22.92503,18.927153,-12.128254,6.7446337,1.0879852,-5.5254483,9.972715,24.896727,24.896727,24.896727,24.896727,24.896727,-10.04719,0.21356471,-4.408128,1.1496837,1.1496837,1.1496837,1.1496837,1.1496837,-29.068907,-29.068907,-29.068907,-29.068907,-29.068907,7.9114513,-1.8920006,3.2660747,-0.80614716,-0.80614716,-0.80614716,-0.80614716,-0.80614716,1
202,-515.465,169.58969,-36.0792,51.87171,-26.259764,45.133846,-9.202734,19.009914,-9.059981,4.7236843,3.1496685,-1.9771643,8.645391,27.014933,27.014933,27.014933,27.014933,27.014933,-10.451216,0.39578378,-3.4640796,0.14510272,0.14510272,0.14510272,0.14510272,0.14510272,-30.580404,-30.580404,-30.580404,-30.580404,-30.580404,8.004184,-2.4885075,1.6594898,-0.78994083,-0.78994083,-0.78994083,-0.78994083,-0.78994083,1
203,-499.02515,147.06253,-45.200535,68.93681,-38.472347,56.147385,-17.510033,26.458202,-12.678946,8.189441,4.87443,-2.9439347,11.825953,27.102724,27.102724,27.102724,27.102724,27.102724,-8.698709,0.6659227,-4.142791,0.84032345,0.84032345,0.84032345,0.84032345,0.84032345,-30.234566,-30.234566,-30.234566,-30.234566,-30.234566,6.5097218,-2.6712794,2.3419247,-1.316063,-1.316063,-1.316063,-1.316063,-1.316063,1
204,-499.35007,158.46646,-38.52857,42.764965,-42.08214,44.882717,-25.0069,23.389406,-13.022103,4.6911826,1.9828708,3.6083174,16.195087,26.15403,26.15403,26.15403,26.15403,26.15403,-9.337626,1.4075196,-1.5471637,2.4094505,2.4094505,2.4094505,2.4094505,2.4094505,-28.60068,-28.60068,-28.60068,-28.60068,-28.60068,8.487411,-1.9713,1.7313219,-0.90505624,-0.90505624,-0.90505624,-0.90505624,-0.90505624,1
205,-463.5519,148.84494,-72.49943,64.93533,-49.7461,40.399227,-32.376152,24.75749,-11.642234,7.1266613,3.9628031,-4.448911,7.866521,24.851446,24.851446,24.851446,24.851446,24.851446,-7.4547877,3.2164817,-2.7036912,2.5158858,2.5158858,2.5158858,2.5158858,2.5158858,-26.075714,-26.075714,-26.075714,-26.075714,-26.075714,7.8977585,-2.9948614,2.6971695,-2.1706822,-2.1706822,-2.1706822,-2.1706822,-2.1706822,1
206,-512.6176,162.62282,-39.58622,48.792686,-44.02249,49.72145,-28.752447,26.778877,-10.8943205,6.3942776,-2.126108,-0.9802888,17.49284,27.032627,27.032627,27.032627,27.032627,27.032627,-9.459934,1.0993165,-2.369983,2.1137364,2.1137364,2.1137364,2.1137364,2.1137364,-29.394163,-29.394163,-29.394163,-29.394163,-29.394163,8.695427,-2.3111658,1.5264039,-1.0837033,-1.0837033,-1.0837033,-1.0837033,-1.0837033,1
207,-512.1702,161.6726,-42.095726,47.55312,-44.759506,50.338486,-25.529503,25.73311,-13.424546,5.188363,2.4300387,3.8418682,17.338266,27.051367,27.051367,27.051367,27.051367,27.051367,-9.405558,1.4845556,-1.857861,2.404593,2.404593,2.404593,2.404593,2.404593,-29.508179,-29.508179,-29.508179,-29.508179,-29.508179,8.409781,-2.2913496,1.8313749,-0.9976421,-0.9976421,-0.9976421,-0.9976421,-0.9976421,1
208,-499.7267,164.75732,-40.689014,55.974968,-32.469563,51.361713,-13.668479,23.267086,-12.1345825,5.5934234,3.8307626,-1.5675796,10.233731,26.255426,26.255426,26.255426,26.255426,26.255426,-9.960116,0.6584968,-3.5211983,0.4891686,0.4891686,0.4891686,0.4891686,0.4891686,-29.775797,-29.775797,-29.775797,-29.775797,-29.775797,7.626043,-2.6829853,1.8194903,-0.9594797,-0.9594797,-0.9594797,-0.9594797,-0.9594797,1
209,-484.80188,142.15681,-44.321182,60.710114,-47.066452,38.38616,-29.192217,28.908512,-8.832089,0.2379103,0.36036602,-4.5173736,6.526874,26.201138,26.201138,26.201138,26.201138,26.201138,-8.448956,1.0716777,-2.9094312,1.9349544,1.9349544,1.9349544,1.9349544,1.9349544,-27.661243,-27.661243,-27.661243,-27.661243,-27.661243,7.4171095,-1.9853755,2.1768496,-2.1346736,-2.1346736,-2.1346736,-2.1346736,-2.1346736,1
210,-497.64023,175.8009,-47.58208,62.51045,-30.438284,41.50011,-17.952377,16.5624,-8.862036,5.859359,3.702913,-5.3340364,7.1912556,25.260773,25.260773,25.260773,25.260773,25.260773,-10.716937,0.8900249,-3.852425,0.7103876,0.7103876,0.7103876,0.7103876,0.7103876,-29.157269,-29.157269,-29.157269,-29.157269,-29.157269,8.76934,-2.3022525,2.5097687,-1.0556012,-1.0556012,-1.0556012,-1.0556012,-1.0556012,1
211,-507.8176,146.3819,-24.328547,51.646725,-38.558662,43.43379,-24.420305,18.563026,-10.168202,11.218451,8.751866,4.6905127,14.42923,26.645742,26.645742,26.645742,26.645742,26.645742,-9.17003,0.7157831,-1.6011972,2.5786917,2.5786917,2.5786917,2.5786917,2.5786917,-29.879204,-29.879204,-29.879204,-29.879204,-29.879204,8.250262,-0.37189534,2.485544,-1.1175921,-1.1175921,-1.1175921,-1.1175921,-1.1175921,1
212,-489.63834,146.89085,-44.736675,59.62181,-46.239216,44.405457,-30.443274,28.639936,-6.190981,3.656616,-4.894498,-6.5812078,6.9992795,26.54012,26.54012,26.54012,26.54012,26.54012,-8.391128,0.9300679,-3.3003886,1.435137,1.435137,1.435137,1.435137,1.435137,-27.915033,-27.915033,-27.915033,-27.915033,-27.915033,7.723452,-2.5112305,1.7157747,-2.1135674,-2.1135674,-2.1135674,-2.1135674,-2.1135674,1
213,-500.7589,181.56401,-46.97782,59.63411,-29.50497,41.301716,-18.41034,16.514309,-10.230451,4.930305,2.6288552,-5.2553353,6.52242,25.096123,25.096123,25.096123,25.096123,25.096123,-11.190628,0.8012821,-3.7953205,0.5822132,0.5822132,0.5822132,0.5822132,0.5822132,-29.27242,-29.27242,-29.27242,-29.27242,-29.27242,9.092471,-2.3519533,2.4268916,-0.919663,-0.919663,-0.919663,-0.919663,-0.919663,1
214,-510.16632,155.80573,-30.161938,53.48492,-40.15199,46.150654,-25.714012,21.623062,-8.333762,13.932594,4.99103,-6.072461,2.701036,26.772398,26.772398,26.772398,26.772398,26.772398,-9.188229,1.0177293,-2.4976056,1.1410395,1.1410395,1.1410395,1.1410395,1.1410395,-29.696445,-29.696445,-29.696445,-29.696445,-29.696445,8.829108,-1.0451293,1.6171149,-2.251226,-2.251226,-2.251226,-2.251226,-2.251226,1
215,-494.27264,185.3705,-44.534496,50.90907,-32.591946,35.36454,-19.67507,11.295671,-10.41742,5.9740906,5.341694,-2.8097322,7.662914,24.122845,24.122845,24.122845,24.122845,24.122845,-11.359072,1.4163334,-2.509959,1.5201428,1.5201428,1.5201428,1.5201428,1.5201428,-28.259296,-28.259296,-28.259296,-28.259296,-28.259296,10.079211,-1.633904,2.4047177,-0.9538956,-0.9538956,-0.9538956,-0.9538956,-0.9538956,1
216,-497.21573,169.73698,-49.38643,57.334274,-35.253483,50.71887,-13.432946,20.118383,-13.054419,4.6424193,2.6900368,0.034428462,10.787175,25.884684,25.884684,25.884684,25.884684,25.884684,-10.066558,1.0671324,-3.4523866,0.81465524,0.81465524,0.81465524,0.81465524,0.81465524,-29.410942,-29.410942,-29.410942,-29.410942,-29.410942,7.877074,-3.0795958,2.128586,-0.8737782,-0.8737782,-0.8737782,-0.8737782,-0.8737782,1
217,-523.2636,173.94963,-27.7445,56.953815,-27.648794,42.864723,-16.73377,12.797251,-12.473981,11.299665,5.0012393,-4.8040695,9.366031,26.12723,26.12723,26.12723,26.12723,26.12723,-11.369774,-0.0949557,-3.4658628,0.7837559,0.7837559,0.7837559,0.7837559,0.7837559,-31.34532,-31.34532,-31.34532,-31.34532,-31.34532,9.187557,-0.9732313,2.400285,-0.6748929,-0.6748929,-0.6748929,-0.6748929,-0.6748929,1
218,-465.78247,140.37645,-72.68419,77.908745,-30.921904,38.2918,-34.693233,34.40135,-20.99511,6.123675,1.8363084,-0.13285255,4.8169627,24.959818,24.959818,24.959818,24.959818,24.959818,-7.8788333,1.6448319,-4.4088316,1.2077153,1.2077153,1.2077153,1.2077153,1.2077153,-27.931341,-27.931341,-27.931341,-27.931341,-27.931341,6.2714047,-3.2945812,4.0638027,-1.0173019,-1.0173019,-1.0173019,-1.0173019,-1.0173019,1
219,-500.36304,160.2082,-41.49064,48.4824,-44.745953,47.64032,-27.158358,26.035847,-10.404784,6.6525784,-1.1150292,-1.4077704,16.19757,26.418974,26.418974,26.418974,26.418974,26.418974,-9.137841,1.3848473,-2.231497,2.1555536,2.1555536,2.1555536,2.1555536,2.1555536,-28.544949,-28.544949,-28.544949,-28.544949,-28.544949,8.619599,-2.3271334,1.4731083,-1.2925266,-1.2925266,-1.2925266,-1.2925266,-1.2925266,1
220,-505.7606,165.8512,-41.897522,49.13491,-44.828217,47.446743,-31.391642,23.439644,-17.176744,4.8695664,3.2027087,6.2952604,17.524204,25.773739,25.773739,25.773739,25.773739,25.773739,-10.128635,1.3150122,-1.6367546,2.9428976,2.9428976,2.9428976,2.9428976,2.9428976,-29.169308,-29.169308,-29.169308,-29.169308,-29.169308,8.945601,-1.7026396,2.59525,-0.6504947,-0.6504947,-0.6504947,-0.6504947,-0.6504947,1
221,-506.40912,171.98738,-40.01973,56.47165,-25.187515,39.85527,-14.156556,14.469697,-7.453548,5.7713733,4.939023,-4.2782197,6.5313497,25.972986,25.972986,25.972986,25.972986,25.972986,-10.668974,0.6302757,-3.5680776,0.39946374,0.39946374,0.39946374,0.39946374,0.39946374,-29.834095,-29.834095,-29.834095,-29.834095,-29.834095,8.547934,-2.0039468,2.2351542,-0.8541564,-0.8541564,-0.8541564,-0.8541564,-0.8541564,1
222,-499.02066,165.15851,-43.910828,47.649136,-45.179855,51.51123,-26.22456,26.066927,-16.186579,6.34154,1.9525056,3.6956081,16.818642,25.88827,25.88827,25.88827,25.88827,25.88827,-9.605071,1.5345466,-1.9119738,2.352931,2.352931,2.352931,2.352931,2.352931,-28.80578,-28.80578,-28.80578,-28.80578,-28.80578,8.604419,-2.381611,1.8872079,-0.9539005,-0.9539005,-0.9539005,-0.9539005,-0.9539005,1
223,-490.9857,173.75153,-50.182003,64.68087,-33.61459,44.403667,-20.050686,17.375359,-10.217498,5.4697948,3.4428735,-6.1182547,6.269166,24.898829,24.898829,24.898829,24.898829,24.898829,-10.571342,0.94386923,-4.000978,0.7175135,0.7175135,0.7175135,0.7175135,0.7175135,-28.822695,-28.822695,-28.822695,-28.822695,-28.822695,8.578327,-2.4160476,2.5900767,-1.1879418,-1.1879418,-1.1879418,-1.1879418,-1.1879418,1
224,-490.05844,149.09592,-43.223507,69.46967,-29.714863,51.469154,-22.18908,24.81487,-10.557386,9.755803,4.541562,-4.5312805,7.885757,26.153824,26.153824,26.153824,26.153824,26.153824,-9.019098,0.39298892,-4.417159,0.34672317,0.34672317,0.34672317,0.34672317,0.34672317,-29.736427,-29.736427,-29.736427,-29.736427,-29.736427,6.8616657,-2.293041,2.6247938,-1.1212629,-1.1212629,-1.1212629,-1.1212629,-1.1212629,1
225,-498.5388,180.48894,-47.890118,62.748,-31.992569,42.394382,-20.028975,13.852763,-11.543644,4.2932873,3.7885377,-4.1419854,6.8635054,24.724012,24.724012,24.724012,24.724012,24.724012,-11.359501,0.7284452,-3.7988915,0.89817905,0.89817905,0.89817905,0.89817905,0.89817905,-29.277344,-29.277344,-29.277344,-29.277344,-29.277344,9.050949,-2.105817,2.8781776,-0.83015907,-0.83015907,-0.83015907,-0.83015907,-0.83015907,1
226,-491.3925,177.84364,-52.17055,65.02033,-35.31717,45.890743,-20.620237,16.410864,-11.433045,5.7089477,3.2632453,-5.4409328,7.216242,24.658508,24.658508,24.658508,24.658508,24.658508,-10.814137,1.0348233,-3.9546702,0.88672775,0.88672775,0.88672775,0.88672775,0.88672775,-28.82284,-28.82284,-28.82284,-28.82284,-28.82284,8.822335,-2.4827282,2.700729,-1.108652,-1.108652,-1.108652,-1.108652,-1.108652,1
227,-501.40414,176.82558,-38.76023,50.960358,-26.641207,36.35569,-15.226928,15.169884,-5.039374,6.8267407,5.128366,-3.3462934,7.2574024,25.549232,25.549232,25.549232,25.549232,25.549232,-10.649991,1.08619,-2.8464706,0.8142655,0.8142655,0.8142655,0.8142655,0.8142655,-28.909311,-28.909311,-28.909311,-28.909311,-28.909311,9.288464,-1.8509396,1.9010258,-1.0910116,-1.0910116,-1.0910116,-1.0910116,-1.0910116,1
