,mfccs0,mfccs1,mfccs2,mfccs3,mfccs4,mfccs5,mfccs6,mfccs7,mfccs8,mfccs9,mfccs10,mfccs11,mfccs12,delta_mfccs0,delta_mfccs1,delta_mfccs2,delta_mfccs3,delta_mfccs4,delta_mfccs5,delta_mfccs6,delta_mfccs7,delta_mfccs8,delta_mfccs9,delta_mfccs10,delta_mfccs11,delta_mfccs12,delta2_mfccs0,delta2_mfccs1,delta2_mfccs2,delta2_mfccs3,delta2_mfccs4,delta2_mfccs5,delta2_mfccs6,delta2_mfccs7,delta2_mfccs8,delta2_mfccs9,delta2_mfccs10,delta2_mfccs11,delta2_mfccs12,target
197,-508.3872,195.82333,-36.281414,53.47923,-12.615289,20.70555,-5.175977,7.033772,0.023330884,-4.4885163,3.5593202,-4.9378786,-2.1996512,24.945177,24.945177,24.945177,24.945177,24.945177,-12.963079,-0.04891395,-3.8388906,-0.48865712,-0.48865712,-0.48865712,-0.48865712,-0.48865712,-29.20209,-29.20209,-29.20209,-29.20209,-29.20209,9.7571535,-1.8194737,2.408981,-0.7256436,-0.7256436,-0.7256436,-0.7256436,-0.7256436,1
198,-517.7466,162.26164,-17.87032,62.458054,-22.59709,32.738327,-16.244959,19.989355,-7.9287777,6.119572,7.68127,0.21411681,5.24165,26.433088,26.433088,26.433088,26.433088,26.433088,-11.222149,-0.8370239,-3.3843665,0.7960834,0.7960834,0.7960834,0.7960834,0.7960834,-31.031662,-31.031662,-31.031662,-31.031662,-31.031662,8.3983755,-0.28682786,2.923622,-1.0217574,-1.0217574,-1.0217574,-1.0217574,-1.0217574,1
199,-511.05627,191.42947,-35.593853,56.185833,-8.777319,21.864359,-5.465751,5.7505765,-0.8363105,-4.924392,3.3791373,-4.780408,-1.6452466,25.162966,25.162966,25.162966,25.162966,25.162966,-12.978363,-0.46117467,-4.272394,-0.7398534,-0.7398534,-0.7398534,-0.7398534,-0.7398534,-29.817234,-29.817234,-29.817234,-29.817234,-29.817234,9.256461,-1.7887701,2.7233083,-0.33088785,-0.33088785,-0.33088785,-0.33088785,-0.33088785,1
200,-550.258,190.68193,-14.28251,58.3082,-5.4345384,25.247593,-5.3212023,13.641723,2.2591286,-1.3197488,3.310029,-4.5586853,-4.899071,27.730165,27.730165,27.730165,27.730165,27.730165,-13.460024,-1.7455372,-4.5131364,-1.4162662,-1.4162662,-1.4162662,-1.4162662,-1.4162662,-32.616085,-32.616085,-32.616085,-32.616085,-32.616085,9.351242,-0.94718903,2.333145,-0.8291893,-0.8291893,-0.8291893,-0.8291893,-0.8291893,1
201,-512.25024,171.23512,-26.682276,46.807117,-25.323431,35.196846,-17.203636,22.608109,-5.858027,-1.1301912,1.582919,4.284048,10.116783,26.45058,26.45058,26.45058,26.45058,26.45058,-11.121112,-0.07348461,-2.5113616,1.0476213,1.0476213,1.0476213,1.0476213,1.0476213,-29.624763,-29.624763,-29.624763,-29.624763,-29.624763,8.655536,-1.6714358,2.016714,-0.5896498,-0.5896498,-0.5896498,-0.5896498,-0.5896498,1
202,-509.75977,178.95831,-24.29384,44.934746,-25.978237,31.257454,-20.82149,20.858957,-8.098458,-1.5505759,4.343967,9.206548,8.944012,25.42691,25.42691,25.42691,25.42691,25.42691,-11.940738,0.0076054274,-1.7473202,1.6909609,1.6909609,1.6909609,1.6909609,1.6909609,-29.255604,-29.255604,-29.255604,-29.255604,-29.255604,9.490838,-0.97801495,2.6002624,-0.49386027,-0.49386027,-0.49386027,-0.49386027,-0.49386027,1
203,-515.33105,180.07765,-31.015898,55.61253,-12.704477,36.308758,-1.3362482,14.436983,-4.5731792,-2.5414245,2.606953,0.41842008,3.9491293,26.436083,26.436083,26.436083,26.436083,26.436083,-12.035517,-0.75966066,-4.262991,-0.8358099,-0.8358099,-0.8358099,-0.8358099,-0.8358099,-30.834352,-30.834352,-30.834352,-30.834352,-30.834352,7.952407,-2.4278877,2.2505755,-0.23590054,-0.23590054,-0.23590054,-0.23590054,-0.23590054,1
204,-502.1436,160.1659,-20.144894,64.11192,-26.560125,33.57497,-18.480766,22.99895,-15.480859,3.7719862,6.253577,-2.7900984,8.732998,25.132357,25.132357,25.132357,25.132357,25.132357,-11.428835,-1.0640569,-3.762884,1.0386502,1.0386502,1.0386502,1.0386502,1.0386502,-30.37186,-30.37186,-30.37186,-30.37186,-30.37186,8.091318,-0.3670626,3.0161433,-0.71717894,-0.71717894,-0.71717894,-0.71717894,-0.71717894,1
205,-486.33237,165.90295,-41.290394,62.637634,-27.503918,32.789272,-12.170569,24.588358,-2.428445,-2.4302166,-2.0923502,-8.875139,3.1821156,25.667719,25.667719,25.667719,25.667719,25.667719,-10.291867,0.058977544,-4.508554,-0.15185396,-0.15185396,-0.15185396,-0.15185396,-0.15185396,-28.130638,-28.130638,-28.130638,-28.130638,-28.130638,7.7750597,-2.7831478,1.7569689,-1.5749516,-1.5749516,-1.5749516,-1.5749516,-1.5749516,1
206,-499.11594,165.90926,-27.233232,59.312614,-30.156492,29.861368,-19.481068,26.00809,-9.775403,0.11411967,0.41011053,-13.711831,-1.5683682,25.395195,25.395195,25.395195,25.395195,25.395195,-11.112345,-0.5018869,-4.1697803,-0.041311912,-0.041311912,-0.041311912,-0.041311912,-0.041311912,-29.100973,-29.100973,-29.100973,-29.100973,-29.100973,8.557661,-1.2462436,1.7445705,-1.885825,-1.885825,-1.885825,-1.885825,-1.885825,1
207,-508.05945,171.18626,-24.862541,48.870983,-26.615402,34.46887,-19.909864,23.902267,-4.5149493,0.862732,-1.1278847,0.47075608,10.399055,26.130487,26.130487,26.130487,26.130487,26.130487,-11.058054,-0.2575304,-2.8159285,1.0097985,1.0097985,1.0097985,1.0097985,1.0097985,-29.248384,-29.248384,-29.248384,-29.248384,-29.248384,8.941766,-1.5685393,1.8222713,-0.8049445,-0.8049445,-0.8049445,-0.8049445,-0.8049445,1
208,-506.9388,189.96422,-37.171654,57.343792,-10.134376,24.529297,-6.5163,7.4090466,-1.100646,-3.9908144,4.140844,-4.3911443,-0.455711,25.069723,25.069723,25.069723,25.069723,25.069723,-12.730975,-0.296777,-4.262311,-0.6355373,-0.6355373,-0.6355373,-0.6355373,-0.6355373,-29.617193,-29.617193,-29.617193,-29.617193,-29.617193,9.120784,-1.8920726,2.7223349,-0.37369856,-0.37369856,-0.37369856,-0.37369856,-0.37369856,1
209,-499.37204,183.04161,-38.43799,62.15292,-14.2693405,30.005388,-7.8651915,10.816683,-2.2004392,-2.4626765,4.0654635,-4.8109956,0.62069994,25.016829,25.016829,25.016829,25.016829,25.016829,-12.159547,-0.31473142,-4.535377,-0.57178396,-0.57178396,-0.57178396,-0.57178396,-0.57178396,-29.432684,-29.432684,-29.432684,-29.432684,-29.432684,8.5804405,-2.055221,2.7458596,-0.59180236,-0.59180236,-0.59180236,-0.59180236,-0.59180236,1
210,-504.8655,187.88303,-37.247944,60.430233,-13.261626,27.443493,-7.9081364,8.044221,-3.3374727,-4.277726,4.2958283,-3.852707,0.42276666,24.871477,24.871477,24.871477,24.871477,24.871477,-12.772169,-0.45832923,-4.388853,-0.45108408,-0.45108408,-0.45108408,-0.45108408,-0.45108408,-29.709015,-29.709015,-29.709015,-29.709015,-29.709015,8.917903,-1.8223535,2.9575214,-0.35224038,-0.35224038,-0.35224038,-0.35224038,-0.35224038,1
211,-496.6545,181.80363,-38.35093,61.889797,-14.643074,28.555573,-7.665216,11.194504,-2.2146506,-2.1737595,2.7957897,-6.418472,0.37315947,24.899487,24.899487,24.899487,24.899487,24.899487,-12.031891,-0.3351336,-4.61541,-0.6217242,-0.6217242,-0.6217242,-0.6217242,-0.6217242,-29.207642,-29.207642,-29.207642,-29.207642,-29.207642,8.591196,-2.0889974,2.6045005,-0.68117344,-0.68117344,-0.68117344,-0.68117344,-0.68117344,1
212,-502.32547,170.59198,-22.565521,52.495617,-27.599018,37.204685,-19.429298,24.267456,-4.419035,2.5100732,-4.641745,-8.6281,1.4595052,25.727228,25.727228,25.727228,25.727228,25.727228,-11.102913,-0.74731314,-3.8333669,-0.224109,-0.224109,-0.224109,-0.224109,-0.224109,-29.138086,-29.138086,-29.138086,-29.138086,-29.138086,8.872832,-1.6819472,1.3094363,-1.5284399,-1.5284399,-1.5284399,-1.5284399,-1.5284399,1
213,-471.32672,165.89789,-45.94545,59.749573,-28.221111,37.959976,-13.297022,11.031939,-12.097309,0.43393403,2.185048,-4.631785,3.9073143,23.597118,23.597118,23.597118,23.597118,23.597118,-10.71371,0.33157736,-4.0026555,0.35174257,0.35174257,0.35174257,0.35174257,0.35174257,-27.965508,-27.965508,-27.965508,-27.965508,-27.965508,7.860061,-2.269224,2.7380068,-0.6743871,-0.6743871,-0.6743871,-0.6743871,-0.6743871,1
214,-473.34686,165.24385,-56.30879,72.23553,-16.421476,28.011415,-15.851001,14.328294,-3.8519561,1.8867213,3.9961395,-3.8471801,5.73161,24.365408,24.365408,24.365408,24.365408,24.365408,-10.188367,0.69382024,-4.722139,0.33815444,0.33815444,0.33815444,0.33815444,0.33815444,-27.928684,-27.928684,-27.928684,-27.928684,-27.928684,7.6935587,-2.5681083,3.543497,-0.506372,-0.506372,-0.506372,-0.506372,-0.506372,1
215,-498.0171,172.24178,-29.076271,49.417133,-28.086954,34.90627,-20.866987,23.491291,-8.963608,-1.7917278,3.0965261,6.3603992,10.553235,25.197836,25.197836,25.197836,25.197836,25.197836,-11.340463,0.031605337,-2.3361518,1.5261192,1.5261192,1.5261192,1.5261192,1.5261192,-28.782557,-28.782557,-28.782557,-28.782557,-28.782557,8.781702,-1.45686,2.5091252,-0.54011726,-0.54011726,-0.54011726,-0.54011726,-0.54011726,1
216,-496.71783,173.0397,-29.338543,47.406242,-28.150345,36.33418,-19.221315,23.026669,-9.797669,-2.6575496,2.6197672,5.632554,9.730796,25.1134,25.1134,25.1134,25.1134,25.1134,-11.399941,0.017328417,-2.3890705,1.2902939,1.2902939,1.2902939,1.2902939,1.2902939,-28.749071,-28.749071,-28.749071,-28.749071,-28.749071,8.683805,-1.6363828,2.315473,-0.5183755,-0.5183755,-0.5183755,-0.5183755,-0.5183755,1
217,-470.1598,175.83823,-60.453472,53.34438,-27.34768,22.546593,-22.64038,13.009533,-4.617633,3.0928783,2.9306674,-7.364173,6.818718,23.64185,23.64185,23.64185,23.64185,23.64185,-9.990604,2.3117514,-2.8813975,1.4693122,1.4693122,1.4693122,1.4693122,1.4693122,-26.082848,-26.082848,-26.082848,-26.082848,-26.082848,9.572742,-2.405848,2.412568,-1.0654645,-1.0654645,-1.0654645,-1.0654645,-1.0654645,1
218,-483.0917,167.81598,-47.59875,56.533497,-18.752542,29.39441,-14.357477,14.06599,-8.684158,0.81881964,5.95242,-4.4838257,5.034461,24.595394,24.595394,24.595394,24.595394,24.595394,-10.529747,0.86448336,-3.6905377,0.3480989,0.3480989,0.3480989,0.3480989,0.3480989,-28.326027,-28.326027,-28.326027,-28.326027,-28.326027,8.090866,-2.1576076,2.6763465,-0.48019555,-0.48019555,-0.48019555,-0.48019555,-0.48019555,1
219,-504.89038,187.14355,-36.62792,61.339752,-12.4928875,27.719742,-7.808169,8.04869,-2.7971685,-4.321124,3.9247568,-3.8178782,0.7694728,24.918463,24.918463,24.918463,24.918463,24.918463,-12.771065,-0.5841924,-4.507472,-0.5077897,-0.5077897,-0.5077897,-0.5077897,-0.5077897,-29.778292,-29.778292,-29.778292,-29.778292,-29.778292,8.828286,-1.8314668,2.9929948,-0.29718727,-0.29718727,-0.29718727,-0.29718727,-0.29718727,1
220,-507.9462,182.49123,-36.23255,65.30574,-14.1662445,25.882154,-4.836118,8.533841,-4.643794,-0.73698455,4.4325414,-3.5837939,2.085514,25.245111,25.245111,25.245111,25.245111,25.245111,-12.372671,-0.5628536,-4.5467954,-0.23540528,-0.23540528,-0.23540528,-0.23540528,-0.23540528,-30.202736,-30.202736,-30.202736,-30.202736,-30.202736,8.696244,-1.6802776,3.137227,-0.47319046,-0.47319046,-0.47319046,-0.47319046,-0.47319046,1
221,-501.015,168.33102,-24.77421,49.56544,-28.357817,36.31148,-21.523485,24.830387,-3.8461502,2.7556007,-3.844604,-5.7771225,5.187641,25.857018,25.857018,25.857018,25.857018,25.857018,-10.702555,-0.319481,-3.2877507,0.35331658,0.35331658,0.35331658,0.35331658,0.35331658,-28.801628,-28.801628,-28.801628,-28.801628,-28.801628,8.910539,-1.7021425,1.3480419,-1.3509058,-1.3509058,-1.3509058,-1.3509058,-1.3509058,1
222,-498.9254,184.7716,-38.239784,62.673496,-15.59918,28.647392,-9.957968,8.819989,-4.568996,-3.3568478,3.8488708,-3.2820892,2.7112746,24.53514,24.53514,24.53514,24.53514,24.53514,-12.559454,-0.45839077,-4.4016285,-0.11849642,-0.11849642,-0.11849642,-0.11849642,-0.11849642,-29.432016,-29.432016,-29.432016,-29.432016,-29.432016,8.808501,-1.7839172,3.136237,-0.29420984,-0.29420984,-0.29420984,-0.29420984,-0.29420984,1
223,-496.81793,182.90492,-36.420815,61.709053,-15.945942,27.62282,-9.295357,9.698727,-2.838055,-2.6559305,3.0873196,-5.3749466,0.5999787,24.60776,24.60776,24.60776,24.60776,24.60776,-12.31442,-0.44617888,-4.4222736,-0.33998203,-0.33998203,-0.33998203,-0.33998203,-0.33998203,-29.169125,-29.169125,-29.169125,-29.169125,-29.169125,8.8258505,-1.7711108,2.8136427,-0.6217619,-0.6217619,-0.6217619,-0.6217619,-0.6217619,1
224,-502.1591,166.79385,-24.00049,59.01413,-28.938541,29.287613,-20.619228,25.28838,-7.766044,5.113868,3.1404076,-12.876228,-3.4729507,25.50153,25.50153,25.50153,25.50153,25.50153,-10.95248,-0.24652387,-3.780315,0.045259994,0.045259994,0.045259994,0.045259994,0.045259994,-29.218029,-29.218029,-29.218029,-29.218029,-29.218029,9.033247,-0.7726341,1.7594037,-2.195517,-2.195517,-2.195517,-2.195517,-2.195517,1
225,-499.138,187.73242,-38.161507,59.708187,-14.938523,26.498344,-8.515475,8.632032,-2.4645016,-3.7664857,4.340178,-4.6776233,0.57370645,24.591251,24.591251,24.591251,24.591251,24.591251,-12.577231,-0.22225913,-4.23643,-0.30276993,-0.30276993,-0.30276993,-0.30276993,-0.30276993,-29.142086,-29.142086,-29.142086,-29.142086,-29.142086,9.066436,-1.8248658,2.8113234,-0.54002535,-0.54002535,-0.54002535,-0.54002535,-0.54002535,1
226,-502.57986,169.2053,-26.844755,50.742096,-26.649189,36.58135,-19.411196,24.777454,-5.3618402,-0.7144172,-3.710946,-1.5215331,10.277464,25.938248,25.938248,25.938248,25.938248,25.938248,-10.998691,-0.517725,-3.3463662,0.6551099,0.65510994,0.65510994,0.65510994,0.65510994,-29.1038,-29.1038,-29.1038,-29.1038,-29.1038,8.527147,-1.957042,1.7409348,-0.71395516,-0.71395516,-0.71395516,-0.71395516,-0.71395516,1
227,-506.6892,192.70604,-37.917168,57.745922,-12.115155,24.433699,-6.4567833,7.0262637,-1.4492782,-4.572324,3.691999,-4.188801,-0.3842904,24.892149,24.892149,24.892149,24.892149,24.892149,-12.924846,-0.27656254,-4.222033,-0.50408435,-0.50408435,-0.50408435,-0.50408435,-0.50408435,-29.501104,-29.501104,-29.501104,-29.501104,-29.501104,9.309633,-1.9118134,2.761091,-0.4304834,-0.4304834,-0.4304834,-0.4304834,-0.4304834,1
228,-518.57477,186.15172,-29.50039,53.394367,-13.823835,34.92597,-0.53967553,14.278014,-5.6392164,-6.0533776,0.93606824,-0.14105125,2.5650744,26.25957,26.25957,26.25957,26.25957,26.25957,-12.70309,-1.0146021,-4.2820034,-0.95042205,-0.95042205,-0.95042205,-0.95042205,-0.95042205,-30.865004,-30.865004,-30.865004,-30.865004,-30.865004,8.227397,-2.4640343,2.1415122,-0.22068511,-0.22068511,-0.22068511,-0.22068511,-0.22068511,1
229,-499.03476,173.31932,-25.417765,47.277008,-28.94267,35.76857,-21.587103,23.97287,-3.4205267,4.8797264,-1.8695807,-6.279794,2.0104244,25.509508,25.509508,25.509508,25.509508,25.509508,-10.783656,0.10415798,-2.9436507,0.30015317,0.30015317,0.30015317,0.30015317,0.30015317,-28.451483,-28.451483,-28.451483,-28.451483,-28.451483,9.440132,-1.5668948,1.1963683,-1.6928823,-1.6928823,-1.6928823,-1.6928823,-1.6928823,1
230,-492.4164,157.67377,-33.14407,71.55389,-16.799974,42.384346,-17.642103,21.921862,-7.8036213,4.094406,1.9460557,-5.619445,3.4410233,25.550497,25.550497,25.550497,25.550497,25.550497,-10.640038,-1.0747952,-5.319944,-0.6949753,-0.6949753,-0.6949753,-0.6949753,-0.6949753,-30.181067,-30.181067,-30.181067,-30.181067,-30.181067,6.9976134,-1.9210845,2.9534566,-0.6002859,-0.6002859,-0.6002859,-0.6002859,-0.6002859,1
231,-496.29053,170.18901,-27.635464,50.045807,-29.66681,36.4957,-21.142782,25.748455,-5.8057785,1.5741124,-3.0212917,-4.733977,6.477222,25.467543,25.467543,25.467543,25.467543,25.467543,-10.817353,-0.166393,-3.2281458,0.54926217,0.54926217,0.54926217,0.54926217,0.54926217,-28.516834,-28.516834,-28.516834,-28.516834,-28.516834,8.880463,-1.8367187,1.4686416,-1.2598093,-1.2598093,-1.2598093,-1.2598093,-1.2598093,1
232,-532.7453,164.20685,-14.86973,58.179787,-19.874678,35.751717,-16.885416,19.744091,-4.995363,2.7727823,5.156029,2.2282352,2.8900182,27.519201,27.519201,27.519201,27.519201,27.519201,-11.499922,-1.2061162,-3.3796983,0.293332,0.293332,0.293332,0.293332,0.293332,-31.849314,-31.849314,-31.849314,-31.849314,-31.849314,8.2746105,-0.5456184,2.721406,-0.86310667,-0.86310667,-0.86310667,-0.86310667,-0.86310667,1
233,-489.52124,155.35883,-34.052864,70.97874,-17.793543,42.209904,-18.716845,21.44488,-7.985622,4.3991466,2.4550068,-4.6457105,4.6409254,25.438396,25.438396,25.438396,25.438396,25.438396,-10.427134,-0.9142745,-5.1107073,-0.42551666,-0.42551666,-0.42551666,-0.42551666,-0.42551666,-29.953993,-29.953993,-29.953993,-29.953993,-29.953993,6.961133,-1.8585626,3.0349069,-0.55165637,-0.55165637,-0.55165637,-0.55165637,-0.55165637,1
234,-504.48877,168.30122,-24.267143,49.892796,-27.306005,35.762245,-19.38355,26.681355,-3.0880897,3.4342768,-3.7460604,-5.213437,5.197976,26.272995,26.272995,26.272995,26.272995,26.272995,-10.573851,-0.29893807,-3.3017595,0.25194636,0.25194636,0.25194636,0.25194636,0.25194636,-29.021828,-29.021828,-29.021828,-29.021828,-29.021828,8.837645,-1.8220727,1.2304679,-1.4509745,-1.4509745,-1.4509745,-1.4509745,-1.4509745,1
235,-496.50507,166.64229,-23.66266,54.93955,-30.588213,37.475758,-19.536745,24.45994,-3.4263062,5.828839,-1.2917489,-7.568901,-2.3532555,25.609268,25.609268,25.609268,25.609268,25.609268,-10.5408745,-0.27567476,-3.4887967,-0.07225425,-0.07225425,-0.07225425,-0.07225425,-0.07225425,-28.731739,-28.731739,-28.731739,-28.731739,-28.731739,8.889571,-1.4359319,1.4241444,-2.148849,-2.148849,-2.148849,-2.148849,-2.148849,1
236,-514.25323,182.63516,-32.476917,55.062683,-14.274023,35.845474,-2.186043,13.684823,-5.4084535,-3.470158,1.9182271,0.6207755,3.6878033,26.164877,26.164877,26.164877,26.164877,26.164877,-12.231394,-0.70745766,-4.184076,-0.71288717,-0.71288717,-0.71288717,-0.71288717,-0.71288717,-30.64706,-30.64706,-30.64706,-30.64706,-30.64706,8.147953,-2.4574244,2.3139691,-0.22616474,-0.22616474,-0.22616474,-0.22616474,-0.22616474,1
237,-509.49194,192.19357,-36.322826,58.165195,-11.066948,25.258303,-5.7615542,7.9586096,-1.9498059,-5.006127,3.2511766,-5.2137756,-1.6375813,25.094656,25.094656,25.094656,25.094656,25.094656,-13.013125,-0.5047227,-4.4546437,-0.8106341,-0.8106341,-0.8106341,-0.8106341,-0.8106341,-29.825733,-29.825733,-29.825733,-29.825733,-29.825733,9.145602,-1.9463531,2.679292,-0.44703072,-0.44703072,-0.44703072,-0.44703072,-0.44703072,1
238,-500.96964,187.45142,-37.0032,60.362446,-13.713767,26.418211,-9.052459,7.5397553,-3.1914895,-4.3718677,2.7676048,-5.0696316,0.5825213,24.55558,24.55558,24.55558,24.55558,24.55558,-12.780702,-0.549227,-4.466723,-0.42583117,-0.42583117,-0.42583117,-0.42583117,-0.42583117,-29.402866,-29.402866,-29.402866,-29.402866,-29.402866,9.004997,-1.791465,2.9276123,-0.3419487,-0.3419487,-0.3419487,-0.3419487,-0.3419487,1
239,-538.0925,185.16568,-17.11386,60.824997,-7.7661567,29.309814,-8.122702,14.822316,-0.9067853,-1.6419054,3.5638695,-7.053975,-1.6977193,27.069668,27.069668,27.069668,27.069668,27.069668,-13.182851,-1.7576425,-4.870222,-1.2984784,-1.2984784,-1.2984784,-1.2984784,-1.2984784,-32.17996,-32.17996,-32.17996,-32.17996,-32.17996,8.855535,-1.0465946,2.406676,-0.60315645,-0.60315645,-0.60315645,-0.60315645,-0.60315645,1
240,-464.23007,130.82771,-62.834896,89.62754,-24.332926,37.618763,-18.906736,19.961845,-10.51647,3.4175994,1.0824062,-7.1900806,13.543744,25.301739,25.301739,25.301739,25.301739,25.301739,-8.109839,0.116923,-6.1839423,0.67523646,0.67523646,0.67523646,0.67523646,0.67523646,-28.701239,-28.701239,-28.701239,-28.701239,-28.701239,5.0895953,-3.0296412,4.1518655,-0.28922692,-0.28922692,-0.28922692,-0.28922692,-0.28922692,1
241,-526.861,188.95102,-27.579369,51.97109,-10.416142,31.420975,0.8203901,14.777296,-3.285493,-6.2332797,1.5696002,-1.9517038,0.48865065,26.800507,26.800507,26.800507,26.800507,26.800507,-12.85011,-1.0066601,-4.319139,-1.2668504,-1.2668504,-1.2668504,-1.2668504,-1.2668504,-31.197565,-31.197565,-31.197565,-31.197565,-31.197565,8.443212,-2.3815458,1.9122863,-0.36870825,-0.36870825,-0.36870825,-0.36870825,-0.36870825,1
242,-503.80872,187.90425,-37.627403,61.54024,-13.129899,27.561642,-7.3890185,9.428124,-2.1844575,-2.5765347,4.131062,-4.845084,0.5566425,24.959448,24.959448,24.959448,24.959448,24.959448,-12.567961,-0.35931835,-4.4805036,-0.52397513,-0.52397513,-0.52397513,-0.52397513,-0.52397513,-29.607111,-29.607111,-29.607111,-29.607111,-29.607111,8.961763,-1.9127325,2.8112085,-0.51895994,-0.51895994,-0.51895994,-0.51895994,-0.51895994,1
243,-503.1176,173.50009,-27.693056,46.551144,-24.52439,35.075317,-21.963543,20.390987,-9.383022,-2.7762783,3.1400857,7.941481,11.091371,25.259905,25.259905,25.259905,25.259905,25.259905,-11.665581,-0.15085492,-2.2427983,1.4683588,1.4683588,1.4683588,1.4683588,1.4683588,-29.204956,-29.204956,-29.204956,-29.204956,-29.204956,8.8181505,-1.3278271,2.6900063,-0.07837421,-0.07837421,-0.07837421,-0.07837421,-0.07837421,1
244,-503.97253,187.70721,-37.59726,60.557686,-11.900393,27.563202,-7.060948,8.676522,-2.459562,-3.3514898,3.7152297,-4.462827,0.7334692,24.950632,24.950632,24.950632,24.950632,24.950632,-12.629077,-0.44137648,-4.5077195,-0.60030496,-0.60030496,-0.60030496,-0.60030496,-0.60030496,-29.671415,-29.671415,-29.671415,-29.671415,-29.671415,8.871792,-1.9658662,2.831135,-0.35831124,-0.35831124,-0.35831124,-0.35831124,-0.35831124,1
245,-457.1925,164.7641,-57.022427,60.117016,-26.549603,31.836622,-23.360525,16.784744,-8.547902,2.0105646,0.41146863,-7.7262154,3.4652972,23.161396,23.161396,23.161396,23.161396,23.161396,-9.817767,1.2727958,-3.9221535,0.5690149,0.5690149,0.5690149,0.5690149,0.5690149,-26.318281,-26.318281,-26.318281,-26.318281,-26.318281,8.240745,-2.659711,2.6405766,-0.95791656,-0.95791656,-0.95791656,-0.95791656,-0.95791656,1
246,-502.82654,180.21356,-37.110626,54.840763,-17.010584,37.928158,-2.917203,15.243623,-6.9558353,-4.178482,0.7783015,1.2616537,5.222592,25.667454,25.667454,25.667454,25.667454,25.667454,-11.870078,-0.46795103,-4.153362,-0.55163175,-0.55163175,-0.55163175,-0.55163175,-0.55163175,-29.918493,-29.918493,-29.918493,-29.918493,-29.918493,7.8788986,-2.8495975,2.2731893,-0.18964192,-0.18964192,-0.18964192,-0.18964192,-0.18964192,1
247,-509.19266,177.12805,-29.83965,55.663345,-15.732875,39.49315,-4.7749834,18.759388,-7.9606924,-2.8267462,1.4212035,-0.015908128,4.79597,26.063017,26.063017,26.063017,26.063017,26.063017,-11.950539,-0.92693764,-4.3180046,-0.76009256,-0.76009256,-0.76009256,-0.76009256,-0.76009256,-30.5956,-30.5956,-30.5956,-30.5956,-30.5956,7.747236,-2.4482796,2.1773465,-0.24827592,-0.24827592,-0.24827592,-0.24827592,-0.24827592,1
248,-496.46463,184.98438,-39.209114,60.686626,-16.098486,28.68957,-8.141974,11.438597,-3.2522466,-3.5106406,2.7923784,-4.8616414,1.1472844,24.705824,24.705824,24.705824,24.705824,24.705824,-12.277484,-0.2690721,-4.4171863,-0.41251805,-0.41251805,-0.41251805,-0.41251805,-0.41251805,-29.081663,-29.081663,-29.081663,-29.081663,-29.081663,8.7561245,-2.1298056,2.6698165,-0.60340196,-0.60340196,-0.60340196,-0.60340196,-0.60340196,1
249,-528.8874,182.33974,-19.863535,60.716095,-8.592926,30.3305,-9.892777,14.5399685,-1.7096199,-1.6940945,2.1194334,-8.82613,-0.85320294,26.58113,26.58113,26.58113,26.58113,26.58113,-12.922094,-1.6887102,-5.031631,-1.3120106,-1.3120106,-1.3120106,-1.3120106,-1.3120106,-31.63732,-31.63732,-31.63732,-31.63732,-31.63732,8.685421,-1.2255473,2.3483868,-0.5107397,-0.5107397,-0.5107397,-0.5107397,-0.5107397,1
250,-497.53525,184.90614,-38.490166,60.228134,-15.608038,28.443512,-9.315887,8.793124,-4.2358646,-4.0360518,3.4456983,-3.891849,1.7565401,24.523706,24.523706,24.523706,24.523706,24.523706,-12.493062,-0.36591905,-4.319964,-0.24756293,-0.24756293,-0.24756293,-0.24756293,-0.24756293,-29.23486,-29.23486,-29.23486,-29.23486,-29.23486,8.805079,-1.8957887,2.9254053,-0.35751456,-0.35751456,-0.35751456,-0.35751456,-0.35751456,1
251,-499.03198,183.78307,-38.138023,62.52629,-14.818987,29.105808,-8.158219,11.160061,-2.5874074,-2.9417574,2.7364674,-6.211564,-0.20458648,24.907473,24.907473,24.907473,24.907473,24.907473,-12.271986,-0.43981284,-4.680156,-0.66344935,-0.66344935,-0.66344935,-0.66344935,-0.66344935,-29.376055,-29.376055,-29.376055,-29.376055,-29.376055,8.652563,-2.0698183,2.6891704,-0.6601501,-0.6601501,-0.6601501,-0.6601501,-0.6601501,1
252,-527.10376,182.23412,-22.238567,59.47958,-9.845657,29.389515,-8.505037,10.931117,-5.7620077,1.7279204,3.5987659,-2.901426,1.996062,26.14725,26.14725,26.14725,26.14725,26.14725,-12.805857,-1.3366125,-4.3628488,-0.5750256,-0.5750256,-0.5750256,-0.5750256,-0.5750256,-31.679647,-31.679647,-31.679647,-31.679647,-31.679647,8.908699,-1.0475122,2.8472683,-0.20581247,-0.20581247,-0.20581247,-0.20581247,-0.20581247,1
253,-490.0606,155.24211,-27.225557,71.27179,-33.76534,30.944384,-14.660977,22.919622,-19.516026,8.707891,12.092908,-4.642833,6.1454782,24.50021,24.50021,24.50021,24.50021,24.50021,-10.676805,-0.1657328,-3.5901964,1.5362943,1.5362943,1.5362943,1.5362943,1.5362943,-29.758202,-29.758202,-29.758202,-29.758202,-29.758202,8.0394745,-0.13003042,3.2885327,-1.5498873,-1.5498873,-1.5498873,-1.5498873,-1.5498873,1
