,mfccs0,mfccs1,mfccs2,mfccs3,mfccs4,mfccs5,mfccs6,mfccs7,mfccs8,mfccs9,mfccs10,mfccs11,mfccs12,delta_mfccs0,delta_mfccs1,delta_mfccs2,delta_mfccs3,delta_mfccs4,delta_mfccs5,delta_mfccs6,delta_mfccs7,delta_mfccs8,delta_mfccs9,delta_mfccs10,delta_mfccs11,delta_mfccs12,delta2_mfccs0,delta2_mfccs1,delta2_mfccs2,delta2_mfccs3,delta2_mfccs4,delta2_mfccs5,delta2_mfccs6,delta2_mfccs7,delta2_mfccs8,delta2_mfccs9,delta2_mfccs10,delta2_mfccs11,delta2_mfccs12,target
1405,-394.96057,164.46577,-68.01009,67.62923,-42.29001,32.83609,-36.82051,16.632734,-12.143713,5.042984,0.26891896,-8.437518,8.45396,18.58924,18.58924,18.58924,18.58924,18.58924,-9.443592,2.1574426,-3.4583268,2.3624027,2.3624027,2.3624027,2.3624027,2.3624027,-21.97986,-21.97986,-21.97986,-21.97986,-21.97986,9.089242,-2.2881763,3.3764606,-1.3199557,-1.3199557,-1.3199557,-1.3199557,-1.3199557,1
1406,-396.01498,167.87518,-72.7879,68.8407,-46.816235,34.15795,-38.90331,18.16655,-13.4455595,5.297716,0.082334906,-8.509658,8.368169,18.570637,18.570637,18.570637,18.570637,18.570637,-9.428637,2.5266993,-3.349474,2.6306207,2.6306207,2.6306207,2.6306207,2.6306207,-21.826246,-21.826246,-21.826246,-21.826246,-21.826246,9.357624,-2.480829,3.4049487,-1.5506955,-1.5506955,-1.5506955,-1.5506955,-1.5506955,1
1407,-397.06097,167.68944,-72.18228,71.93408,-46.426247,34.190052,-39.358486,18.625237,-12.4556875,6.2559104,0.33539617,-9.175991,8.130122,18.652203,18.652203,18.652203,18.652203,18.652203,-9.435071,2.4235415,-3.552014,2.585763,2.585763,2.585763,2.585763,2.585763,-21.960007,-21.960007,-21.960007,-21.960007,-21.960007,9.368114,-2.3896484,3.5051062,-1.6425846,-1.6425846,-1.6425846,-1.6425846,-1.6425846,1
1408,-395.6761,165.15628,-68.78871,68.80842,-43.756588,31.081093,-39.077816,17.892578,-10.093067,7.5005302,0.89583254,-9.25442,8.029102,18.703924,18.703924,18.703924,18.703924,18.703924,-9.194817,2.4825506,-3.2745078,2.594858,2.594858,2.594858,2.594858,2.594858,-21.732147,-21.732147,-21.732147,-21.732147,-21.732147,9.470072,-2.1364434,3.3265955,-1.6708843,-1.6708843,-1.6708843,-1.6708843,-1.6708843,1
1409,-394.75296,164.87073,-71.953514,65.30632,-50.016106,28.325682,-42.60518,17.457144,-12.516823,5.88677,-2.7547581,-12.96921,4.9246926,18.473663,18.473663,18.473663,18.473663,18.473663,-9.098553,2.7111068,-3.1017923,2.733483,2.733483,2.733483,2.733483,2.733483,-21.216908,-21.216908,-21.216908,-21.216908,-21.216908,9.817875,-2.206539,3.0525424,-2.031807,-2.031807,-2.031807,-2.031807,-2.031807,1
1410,-397.04745,162.92804,-71.94782,63.688587,-47.776962,30.153494,-40.610733,16.153683,-14.512283,1.9161288,-2.552967,-9.462895,8.607436,18.649279,18.649279,18.649279,18.649279,18.649279,-9.32741,2.4131932,-3.1218371,2.8094401,2.8094401,2.8094401,2.8094401,2.8094401,-21.665386,-21.665386,-21.665386,-21.665386,-21.665386,9.245019,-2.3884902,3.2975552,-1.3496625,-1.3496625,-1.3496625,-1.3496625,-1.3496625,1
1411,-394.04037,165.53519,-69.8726,68.23925,-45.226376,30.08455,-39.892536,16.668377,-11.769182,5.368205,-0.72670865,-10.621643,6.954275,18.404829,18.404829,18.404829,18.404829,18.404829,-9.40276,2.3578105,-3.3875651,2.5605917,2.5605917,2.5605917,2.5605917,2.5605917,-21.593287,-21.593287,-21.593287,-21.593287,-21.593287,9.480243,-2.1699414,3.3612144,-1.6226467,-1.6226467,-1.6226467,-1.6226467,-1.6226467,1
1412,-392.56512,163.77367,-76.907524,65.73018,-49.881844,28.288609,-43.93349,14.799582,-15.714101,3.7487872,-1.99395,-10.939937,5.955067,18.149805,18.149805,18.149805,18.149805,18.149805,-9.207202,2.8092763,-3.0646172,2.9748383,2.9748383,2.9748383,2.9748383,2.9748383,-21.246233,-21.246233,-21.246233,-21.246233,-21.246233,9.582527,-2.276949,3.534014,-1.6063415,-1.6063415,-1.6063415,-1.6063415,-1.6063415,1
1413,-395.84332,166.62906,-67.34244,68.51464,-43.905384,30.733812,-39.15382,16.454386,-11.793956,5.5109715,0.32095993,-9.371768,7.60008,18.404497,18.404497,18.404497,18.404497,18.404497,-9.619931,2.1931002,-3.3658736,2.5618544,2.5618544,2.5618544,2.5618544,2.5618544,-21.838541,-21.838541,-21.838541,-21.838541,-21.838541,9.488191,-2.0172086,3.4588218,-1.5019119,-1.5019119,-1.5019119,-1.5019119,-1.5019119,1
1414,-392.9319,166.2266,-68.3849,67.8981,-44.246483,30.839317,-38.080654,17.05783,-11.387915,6.166158,0.19267482,-9.279777,8.298528,18.370321,18.370321,18.370321,18.370321,18.370321,-9.412758,2.3508356,-3.3007936,2.5912957,2.5912957,2.5912957,2.5912957,2.5912957,-21.601397,-21.601397,-21.601397,-21.601397,-21.601397,9.462586,-2.1612463,3.326194,-1.5575144,-1.5575144,-1.5575144,-1.5575144,-1.5575144,1
1415,-398.84216,167.48068,-70.734085,71.222176,-45.95682,33.54094,-40.00214,18.227415,-12.267091,6.397389,0.8310043,-8.564084,8.277582,18.705385,18.705385,18.705385,18.705385,18.705385,-9.482784,2.3975322,-3.422227,2.6743135,2.6743135,2.6743135,2.6743135,2.6743135,-22.04989,-22.04989,-22.04989,-22.04989,-22.04989,9.442564,-2.2254918,3.556424,-1.6019297,-1.6019297,-1.6019297,-1.6019297,-1.6019297,1
1416,-392.02817,158.78369,-68.58108,65.52746,-46.645344,28.187008,-41.933144,15.356812,-13.21046,4.8132606,0.29048502,-9.968931,5.6017075,18.349094,18.349094,18.349094,18.349094,18.349094,-9.089983,2.456387,-2.9867146,2.8070683,2.8070683,2.8070683,2.8070683,2.8070683,-21.436848,-21.436848,-21.436848,-21.436848,-21.436848,9.314273,-1.8235654,3.4577005,-1.6606841,-1.6606841,-1.6606841,-1.6606841,-1.6606841,1
1417,-397.00555,162.95222,-71.800026,63.04851,-48.4675,29.485268,-40.045624,17.041618,-13.988269,2.5073614,-2.6734378,-9.871172,8.556108,18.738049,18.738049,18.738049,18.738049,18.738049,-9.198935,2.5232952,-3.0365834,2.8372538,2.8372538,2.8372538,2.8372538,2.8372538,-21.551579,-21.551579,-21.551579,-21.551579,-21.551579,9.321747,-2.4172387,3.1445491,-1.4957469,-1.4957469,-1.4957469,-1.4957469,-1.4957469,1
1418,-391.36765,162.2165,-75.35847,68.04316,-48.89215,30.536104,-41.541035,16.995136,-12.125221,6.4589057,-1.6178026,-11.084569,7.420723,18.52389,18.52389,18.52389,18.52389,18.52389,-8.80126,2.836713,-3.2237742,2.8283286,2.8283286,2.8283286,2.8283286,2.8283286,-21.225384,-21.225384,-21.225384,-21.225384,-21.225384,9.430436,-2.4305034,3.2851393,-1.8094866,-1.8094866,-1.8094866,-1.8094866,-1.8094866,1
1419,-396.87302,168.65796,-69.33076,71.81529,-44.47194,33.19618,-40.300076,18.111265,-11.368581,7.404152,0.4577926,-9.826088,7.937935,18.496998,18.496998,18.496998,18.496998,18.496998,-9.572748,2.284043,-3.5738146,2.523022,2.523022,2.523022,2.523022,2.523022,-21.952576,-21.952576,-21.952576,-21.952576,-21.952576,9.572797,-2.1502333,3.5041945,-1.6169127,-1.6169127,-1.6169127,-1.6169127,-1.6169127,1
1420,-398.24982,169.40999,-70.41252,71.76518,-45.323017,33.227757,-40.85795,17.450928,-12.764131,6.4659476,0.55691904,-9.661356,7.4917626,18.443954,18.443954,18.443954,18.443954,18.443954,-9.716574,2.2886834,-3.558269,2.5739422,2.5739422,2.5739422,2.5739422,2.5739422,-22.05329,-22.05329,-22.05329,-22.05329,-22.05329,9.586758,-2.1385725,3.6159127,-1.5653818,-1.5653818,-1.5653818,-1.5653818,-1.5653818,1
1421,-391.5727,165.15065,-66.26993,67.02571,-42.155342,29.601618,-38.284393,14.782743,-11.091784,5.40923,-0.0038723338,-9.294737,7.572617,18.156115,18.156115,18.156115,18.156115,18.156115,-9.567437,2.1253836,-3.3336592,2.4901717,2.4901717,2.4901717,2.4901717,2.4901717,-21.597824,-21.597824,-21.597824,-21.597824,-21.597824,9.426667,-1.9729245,3.4307492,-1.3880733,-1.3880733,-1.3880733,-1.3880733,-1.3880733,1
1422,-395.7181,167.48601,-70.532455,70.38733,-45.906895,33.931225,-38.852848,18.695848,-11.8907385,6.45735,0.6489068,-8.626138,8.375214,18.597368,18.597368,18.597368,18.597368,18.597368,-9.40864,2.428874,-3.4062018,2.6036892,2.6036892,2.6036892,2.6036892,2.6036892,-21.839762,-21.839762,-21.839762,-21.839762,-21.839762,9.4006,-2.324781,3.4158504,-1.6404969,-1.6404969,-1.6404969,-1.6404969,-1.6404969,1
1423,-395.77176,165.40047,-71.94294,64.17109,-50.09846,28.252714,-42.384724,18.073204,-12.312135,4.9729095,-3.6106653,-12.319669,6.2755356,18.584246,18.584246,18.584246,18.584246,18.584246,-9.121664,2.6854618,-3.0497777,2.8037777,2.8037777,2.8037777,2.8037777,2.8037777,-21.204865,-21.204865,-21.204865,-21.204865,-21.204865,9.804923,-2.320464,2.9836655,-1.9330925,-1.9330925,-1.9330925,-1.9330925,-1.9330925,1
1424,-395.51544,162.89102,-71.85783,64.44684,-49.081905,28.455315,-41.45199,16.541405,-12.55251,4.4803185,-3.0723307,-12.208113,6.4382977,18.62705,18.62705,18.62705,18.62705,18.62705,-9.06513,2.606455,-3.1273599,2.7464793,2.7464793,2.7464793,2.7464793,2.7464793,-21.344362,-21.344362,-21.344362,-21.344362,-21.344362,9.561881,-2.2908733,3.076554,-1.7974354,-1.7974354,-1.7974354,-1.7974354,-1.7974354,1
1425,-395.36267,167.72238,-71.02249,70.39211,-45.178288,32.96099,-39.875362,17.751518,-11.54074,6.9731393,0.45282513,-9.48928,7.6239824,18.503971,18.503971,18.503971,18.503971,18.503971,-9.408833,2.4618328,-3.4378886,2.562271,2.562271,2.562271,2.562271,2.562271,-21.77756,-21.77756,-21.77756,-21.77756,-21.77756,9.513149,-2.2624395,3.4453926,-1.6479278,-1.6479278,-1.6479278,-1.6479278,-1.6479278,1
1426,-393.84653,162.42012,-68.9256,65.121346,-48.52953,26.689384,-42.79246,15.301912,-12.095072,7.558317,-0.082441494,-10.487662,5.7520366,18.324759,18.324759,18.324759,18.324759,18.324759,-9.047624,2.736083,-2.7443252,3.054526,3.054526,3.054526,3.054526,3.054526,-21.252722,-21.252722,-21.252722,-21.252722,-21.252722,9.886476,-1.7239685,3.3388042,-1.9222533,-1.9222533,-1.9222533,-1.9222533,-1.9222533,1
1427,-395.83685,165.22322,-73.22269,65.124565,-51.52834,28.704428,-42.03679,19.066284,-11.715222,5.3136816,-3.6558163,-13.021686,5.206862,18.73279,18.73279,18.73279,18.73279,18.73279,-8.962346,2.8137155,-3.090456,2.7461967,2.7461967,2.7461967,2.7461967,2.7461967,-21.133944,-21.133944,-21.133944,-21.133944,-21.133944,9.7910385,-2.4349527,2.885076,-2.1684768,-2.1684768,-2.1684768,-2.1684768,-2.1684768,1
1428,-395.77393,168.9058,-71.55245,70.60351,-45.85845,33.104244,-40.87992,17.23578,-12.319073,6.749587,0.20318273,-9.545969,8.267926,18.377586,18.377586,18.377586,18.377586,18.377586,-9.544695,2.4445179,-3.442691,2.6705813,2.6705813,2.6705813,2.6705813,2.6705813,-21.796574,-21.796574,-21.796574,-21.796574,-21.796574,9.612562,-2.2274237,3.5300019,-1.5661963,-1.5661963,-1.5661963,-1.5661963,-1.5661963,1
1429,-391.1844,161.92862,-67.13754,65.148575,-43.533966,27.527725,-37.805573,14.571309,-11.228677,5.246337,0.17942274,-9.062449,7.712134,18.313232,18.313232,18.313232,18.313232,18.313232,-9.240478,2.3535886,-3.061497,2.6976483,2.6976483,2.6976483,2.6976483,2.6976483,-21.422812,-21.422812,-21.422812,-21.422812,-21.422812,9.365355,-1.9557012,3.3482537,-1.482839,-1.482839,-1.482839,-1.482839,-1.482839,1
1430,-395.00485,162.9893,-72.72858,63.067806,-49.29927,29.0191,-40.955708,16.13739,-14.636421,2.7567186,-2.9547055,-9.913506,8.792936,18.506916,18.506916,18.506916,18.506916,18.506916,-9.202852,2.57677,-2.9849505,2.9698725,2.9698725,2.9698725,2.9698725,2.9698725,-21.398457,-21.398457,-21.398457,-21.398457,-21.398457,9.414815,-2.3710408,3.2265248,-1.4667237,-1.4667237,-1.4667237,-1.4667237,-1.4667237,1
1431,-394.02097,166.1641,-66.08793,68.3253,-42.65574,30.700253,-38.648582,16.520113,-10.615429,6.371986,-0.3771912,-10.737638,6.757195,18.36573,18.36573,18.36573,18.36573,18.36573,-9.539236,2.1147246,-3.5006583,2.3288786,2.3288786,2.3288786,2.3288786,2.3288786,-21.739084,-21.739084,-21.739084,-21.739084,-21.739084,9.488077,-2.0384147,3.2937925,-1.580242,-1.580242,-1.580242,-1.580242,-1.580242,1
1432,-396.2116,168.65797,-68.124306,71.304054,-44.27655,32.474014,-39.95505,17.76329,-11.057158,6.826132,0.5622038,-9.027722,7.932992,18.424038,18.424038,18.424038,18.424038,18.424038,-9.648099,2.2173388,-3.4868119,2.5738385,2.5738385,2.5738385,2.5738385,2.5738385,-21.888826,-21.888826,-21.888826,-21.888826,-21.888826,9.587019,-2.0716257,3.5395615,-1.5914066,-1.5914066,-1.5914066,-1.5914066,-1.5914066,1
1433,-393.37653,165.5157,-67.84216,67.69189,-44.02162,32.2449,-36.351574,18.552078,-11.519188,5.475399,0.2102658,-8.235188,8.645442,18.567879,18.567879,18.567879,18.567879,18.567879,-9.363364,2.281205,-3.3286543,2.4879165,2.4879165,2.4879165,2.4879165,2.4879165,-21.717638,-21.717638,-21.717638,-21.717638,-21.717638,9.228823,-2.3240538,3.2448206,-1.5398656,-1.5398656,-1.5398656,-1.5398656,-1.5398656,1
1434,-396.7226,166.90999,-73.53968,63.868366,-50.110535,30.58035,-41.783512,15.967702,-15.488251,2.9373004,-2.3300614,-8.792048,9.35658,18.372248,18.372248,18.372248,18.372248,18.372248,-9.486846,2.6112866,-2.9381847,3.093796,3.093796,3.093796,3.093796,3.093796,-21.520761,-21.520761,-21.520761,-21.520761,-21.520761,9.619983,-2.3540466,3.3791718,-1.401091,-1.401091,-1.401091,-1.401091,-1.401091,1
1435,-393.42676,165.4765,-69.12243,67.16324,-44.81852,33.140198,-37.11331,17.916475,-12.7837715,5.113505,0.33490777,-7.6494975,8.889014,18.498117,18.498117,18.498117,18.498117,18.498117,-9.387073,2.3420987,-3.2585752,2.5759087,2.5759087,2.5759087,2.5759087,2.5759087,-21.751183,-21.751183,-21.751183,-21.751183,-21.751183,9.20471,-2.348468,3.3309324,-1.4484811,-1.4484811,-1.4484811,-1.4484811,-1.4484811,1
1436,-397.76367,166.99884,-67.80365,71.69868,-43.683777,32.53385,-39.088547,18.544586,-10.863612,7.005268,0.021086762,-10.012893,7.3371654,18.675047,18.675047,18.675047,18.675047,18.675047,-9.514452,2.1478298,-3.642732,2.3853915,2.3853915,2.3853915,2.3853915,2.3853915,-22.047401,-22.047401,-22.047401,-22.047401,-22.047401,9.428465,-2.1583712,3.4275868,-1.6549654,-1.6549654,-1.6549654,-1.6549654,-1.6549654,1
1437,-390.05908,149.32947,-71.88567,69.04534,-52.105766,28.330177,-40.821426,10.783669,-12.320944,2.6492698,-2.0491462,-9.690054,4.6277356,18.61214,18.61214,18.61214,18.61214,18.61214,-8.554427,2.3696837,-3.1272175,3.0380578,3.0380578,3.0380578,3.0380578,3.0380578,-21.336494,-21.336494,-21.336494,-21.336494,-21.336494,8.745639,-1.951095,3.7289503,-1.8135942,-1.8135942,-1.8135942,-1.8135942,-1.8135942,1
1438,-396.2677,167.31021,-69.436226,70.51757,-44.5122,32.620693,-39.4115,17.648417,-11.736552,6.228227,0.49579114,-9.368654,7.184857,18.52153,18.52153,18.52153,18.52153,18.52153,-9.531109,2.2906508,-3.4938486,2.4869096,2.4869096,2.4869096,2.4869096,2.4869096,-21.908514,-21.908514,-21.908514,-21.908514,-21.908514,9.436857,-2.1849923,3.4844415,-1.6065965,-1.6065965,-1.6065965,-1.6065965,-1.6065965,1
1439,-394.42017,163.24924,-64.63521,66.78036,-41.036415,29.497145,-36.5572,16.041271,-10.236954,5.3137336,1.1476973,-8.923344,7.2136974,18.566362,18.566362,18.566362,18.566362,18.566362,-9.42577,2.11458,-3.3051507,2.3736875,2.3736875,2.3736875,2.3736875,2.3736875,-21.822111,-21.822111,-21.822111,-21.822111,-21.822111,9.225614,-1.9606358,3.326761,-1.4676179,-1.4676179,-1.4676179,-1.4676179,-1.4676179,1
1440,-395.71207,165.76083,-67.053,67.51921,-43.385456,29.998196,-38.546997,15.8952,-12.098569,4.4679503,-0.16580841,-9.396165,7.506155,18.405802,18.405802,18.405802,18.405802,18.405802,-9.645297,2.1144295,-3.3769104,2.5119748,2.5119748,2.5119748,2.5119748,2.5119748,-21.845005,-21.845005,-21.845005,-21.845005,-21.845005,9.389432,-2.0424073,3.4414024,-1.4175453,-1.4175453,-1.4175453,-1.4175453,-1.4175453,1
1441,-393.54727,165.93794,-67.50795,67.33405,-43.239464,30.14366,-38.467655,16.025124,-11.349586,5.6367245,0.23179449,-9.341315,7.5913224,18.332375,18.332375,18.332375,18.332375,18.332375,-9.509597,2.2588036,-3.3030584,2.531312,2.531312,2.531312,2.531312,2.531312,-21.662115,-21.662115,-21.662115,-21.662115,-21.662115,9.461823,-2.0600448,3.38288,-1.4889705,-1.4889705,-1.4889705,-1.4889705,-1.4889705,1
1442,-395.18887,164.87675,-67.76497,69.984665,-43.116154,31.958746,-37.83733,18.86333,-10.039031,7.506366,1.5144105,-8.863141,8.128169,18.739807,18.739807,18.739807,18.739807,18.739807,-9.221127,2.3790243,-3.3767664,2.4976358,2.4976358,2.4976358,2.4976358,2.4976358,-21.831379,-21.831379,-21.831379,-21.831379,-21.831379,9.325432,-2.1527395,3.3357167,-1.6773056,-1.6773056,-1.6773056,-1.6773056,-1.6773056,1
1443,-395.47827,163.39458,-71.15493,62.889973,-49.607635,28.039457,-40.60164,18.158045,-12.102287,4.934383,-3.1926246,-12.5846,6.018503,18.734173,18.734173,18.734173,18.734173,18.734173,-8.952345,2.718529,-3.0060675,2.7037792,2.7037792,2.7037792,2.7037792,2.7037792,-21.214247,-21.214247,-21.214247,-21.214247,-21.214247,9.642413,-2.3519619,2.8310902,-1.9750717,-1.9750717,-1.9750717,-1.9750717,-1.9750717,1
1444,-397.57178,165.11452,-68.48188,70.582695,-42.684654,32.969143,-38.90572,18.010723,-9.641343,7.627186,1.462013,-8.718921,8.314567,18.865818,18.865818,18.865818,18.865818,18.865818,-9.246546,2.3672874,-3.4364333,2.488077,2.488077,2.488077,2.488077,2.488077,-22.007961,-22.007961,-22.007961,-22.007961,-22.007961,9.326431,-2.1623862,3.4284463,-1.5932442,-1.5932442,-1.5932442,-1.5932442,-1.5932442,1
1445,-400.4198,166.70755,-70.01017,71.93397,-45.391838,32.662224,-40.463875,18.56023,-11.020766,7.562401,1.4728026,-8.485956,9.066646,18.882917,18.882917,18.882917,18.882917,18.882917,-9.357199,2.4576223,-3.3640385,2.7877486,2.7877486,2.7877486,2.7877486,2.7877486,-22.099497,-22.099497,-22.099497,-22.099497,-22.099497,9.512319,-2.105574,3.574347,-1.6441826,-1.6441826,-1.6441826,-1.6441826,-1.6441826,1
1446,-397.94547,167.4731,-69.9324,71.24649,-45.95007,33.05344,-40.780132,17.542503,-11.848037,7.1918097,0.44687745,-9.011109,8.556143,18.578491,18.578491,18.578491,18.578491,18.578491,-9.485168,2.367437,-3.410512,2.732242,2.732242,2.732242,2.732242,2.732242,-21.964298,-21.964298,-21.964298,-21.964298,-21.964298,9.569669,-2.1183338,3.5626302,-1.6008445,-1.6008445,-1.6008445,-1.6008445,-1.6008445,1
1447,-395.8582,162.45367,-69.36607,64.69186,-48.42107,28.000938,-41.64167,16.927565,-11.991316,6.5883155,-0.31984282,-10.720678,5.0591807,18.62745,18.62745,18.62745,18.62745,18.62745,-9.001439,2.727674,-2.8420224,2.8343427,2.8343427,2.8343427,2.8343427,2.8343427,-21.392666,-21.392666,-21.392666,-21.392666,-21.392666,9.700793,-1.9478279,3.1742468,-1.9857632,-1.9857632,-1.9857632,-1.9857632,-1.9857632,1
1448,-396.9879,167.07225,-68.906784,71.074295,-44.87627,32.371166,-39.298542,18.981216,-10.2903385,7.8016353,1.0237203,-9.490872,7.871046,18.717176,18.717176,18.717176,18.717176,18.717176,-9.330692,2.4280992,-3.411526,2.5811348,2.5811348,2.5811348,2.5811348,2.5811348,-21.854593,-21.854593,-21.854593,-21.854593,-21.854593,9.53505,-2.1521235,3.3752646,-1.7733493,-1.7733493,-1.7733493,-1.7733493,-1.7733493,1
1449,-399.25726,164.60168,-73.2575,66.22404,-49.105316,31.458527,-41.547356,17.299461,-14.551722,3.729519,-3.2650337,-10.78771,7.8039823,18.759504,18.759504,18.759504,18.759504,18.759504,-9.294375,2.4572406,-3.3164754,2.731553,2.731553,2.731553,2.731553,2.731553,-21.8039,-21.8039,-21.8039,-21.8039,-21.8039,9.399017,-2.4710789,3.2723277,-1.5577939,-1.5577939,-1.5577939,-1.5577939,-1.5577939,1
1450,-392.9892,154.9106,-79.49002,68.9533,-51.094402,26.381508,-46.024227,15.794183,-16.45496,1.2896917,-1.2076709,-10.033439,3.775142,18.552458,18.552458,18.552458,18.552458,18.552458,-8.777108,2.8138356,-3.1150188,3.089366,3.089366,3.089366,3.089366,3.089366,-21.351067,-21.351067,-21.351067,-21.351067,-21.351067,8.9770565,-2.216324,3.914577,-1.718559,-1.718559,-1.718559,-1.718559,-1.718559,1
1451,-391.12738,161.06796,-70.20587,68.862305,-48.137196,35.43027,-41.93109,20.047491,-14.324058,8.238169,-1.1991358,-7.718669,7.7280917,18.45449,18.45449,18.45449,18.45449,18.45449,-8.918287,2.4399672,-3.2047815,2.7278154,2.7278154,2.7278154,2.7278154,2.7278154,-21.64062,-21.64062,-21.64062,-21.64062,-21.64062,9.221081,-2.3039978,3.4041293,-1.7030454,-1.7030454,-1.7030454,-1.7030454,-1.7030454,1
1452,-393.69083,168.23328,-71.82347,70.62465,-45.985126,33.445816,-40.38131,16.973803,-12.400239,7.2237835,0.36101013,-9.363484,8.326389,18.284824,18.284824,18.284824,18.284824,18.284824,-9.457769,2.4872181,-3.422952,2.6758797,2.6758797,2.6758797,2.6758797,2.6758797,-21.701206,-21.701206,-21.701206,-21.701206,-21.701206,9.570903,-2.2476933,3.5246694,-1.5780522,-1.5780522,-1.5780522,-1.5780522,-1.5780522,1
1453,-394.48367,167.03407,-72.13518,68.17317,-48.138966,29.350588,-41.918713,15.43943,-13.596632,5.001967,-1.9558012,-11.545087,6.7358785,18.172909,18.172909,18.172909,18.172909,18.172909,-9.529334,2.4396234,-3.3449783,2.7716784,2.7716784,2.7716784,2.7716784,2.7716784,-21.497028,-21.497028,-21.497028,-21.497028,-21.497028,9.722845,-2.1460881,3.452543,-1.6433396,-1.6433396,-1.6433396,-1.6433396,-1.6433396,1
1454,-399.48947,166.0803,-72.69189,66.95779,-50.68602,29.694778,-43.399796,17.461615,-13.57018,5.19667,-2.7673244,-11.765728,6.7348356,18.65237,18.65237,18.65237,18.65237,18.65237,-9.297926,2.6068902,-3.171743,2.9050317,2.9050317,2.9050317,2.9050317,2.9050317,-21.605015,-21.605015,-21.605015,-21.605015,-21.605015,9.788158,-2.2237875,3.271277,-1.838918,-1.838918,-1.838918,-1.838918,-1.838918,1
1455,-394.62,161.60231,-71.482,61.898205,-47.873905,29.263813,-39.478806,15.580712,-14.816923,1.857555,-2.6960104,-9.052676,9.186938,18.541992,18.541992,18.541992,18.541992,18.541992,-9.220394,2.4575481,-2.9736745,2.8856056,2.8856056,2.8856056,2.8856056,2.8856056,-21.49035,-21.49035,-21.49035,-21.49035,-21.49035,9.204918,-2.3851693,3.2210553,-1.3083781,-1.3083781,-1.3083781,-1.3083781,-1.3083781,1
1456,-397.60934,162.62724,-69.65852,65.62644,-48.440063,27.92753,-42.297134,16.709236,-12.17548,6.8556685,-0.7902828,-11.815044,4.3432097,18.683422,18.683422,18.683422,18.683422,18.683422,-9.038811,2.6745253,-2.9806445,2.7510917,2.7510917,2.7510917,2.7510917,2.7510917,-21.525087,-21.525087,-21.525087,-21.525087,-21.525087,9.735888,-1.9332247,3.194136,-2.0223353,-2.0223353,-2.0223353,-2.0223353,-2.0223353,1
1457,-393.88574,166.79608,-66.92082,70.27252,-43.578102,32.3936,-39.34681,17.940403,-11.255287,7.014652,0.41457358,-9.691366,7.308549,18.353731,18.353731,18.353731,18.353731,18.353731,-9.542701,2.1626735,-3.509065,2.4314787,2.4314787,2.4314787,2.4314787,2.4314787,-21.806091,-21.806091,-21.806091,-21.806091,-21.806091,9.47103,-2.05896,3.4205394,-1.611048,-1.611048,-1.611048,-1.611048,-1.611048,1
1458,-395.5505,167.19756,-69.35609,68.34567,-44.249355,31.372938,-39.145947,16.375513,-12.116096,6.1317906,0.7444024,-9.00386,7.9443545,18.411983,18.411983,18.411983,18.411983,18.411983,-9.523,2.3838234,-3.2978218,2.6196904,2.6196904,2.6196904,2.6196904,2.6196904,-21.800577,-21.800577,-21.800577,-21.800577,-21.800577,9.513871,-2.1161604,3.4652438,-1.5001004,-1.5001004,-1.5001004,-1.5001004,-1.5001004,1
1459,-396.82043,167.7646,-70.10918,70.14845,-44.615807,32.876728,-39.310596,17.338999,-12.009898,6.2257705,-0.10067708,-9.775341,7.597431,18.53818,18.53818,18.53818,18.53818,18.53818,-9.536186,2.2990007,-3.53585,2.4700558,2.4700558,2.4700558,2.4700558,2.4700558,-21.93783,-21.93783,-21.93783,-21.93783,-21.93783,9.450674,-2.2634332,3.442165,-1.5582634,-1.5582634,-1.5582634,-1.5582634,-1.5582634,1
1460,-391.70532,157.5617,-73.97013,71.93756,-51.68823,30.977886,-42.15884,14.727987,-14.601956,5.4588003,-1.8392841,-10.022089,7.2991714,18.376253,18.376253,18.376253,18.376253,18.376253,-8.919948,2.4501624,-3.3628843,3.0719934,3.0719934,3.0719934,3.0719934,3.0719934,-21.552689,-21.552689,-21.552689,-21.552689,-21.552689,9.14954,-2.1307156,3.7615173,-1.721546,-1.721546,-1.721546,-1.721546,-1.721546,1
1461,-397.2727,166.63004,-69.34026,70.772766,-44.52641,34.35984,-38.184532,18.760448,-12.198158,6.776731,0.7847078,-8.383456,8.798766,18.709799,18.709799,18.709799,18.709799,18.709799,-9.427828,2.2928147,-3.4978564,2.517093,2.517093,2.517093,2.517093,2.517093,-22.086535,-22.086535,-22.086535,-22.086535,-22.086535,9.279749,-2.2992787,3.4478636,-1.5357351,-1.5357351,-1.5357351,-1.5357351,-1.5357351,1
1462,-393.37872,163.21704,-67.413055,64.46762,-42.565105,31.00785,-36.319267,15.658035,-12.632627,4.062811,0.30277786,-8.28014,8.020794,18.48392,18.48392,18.48392,18.48392,18.48392,-9.39415,2.2360675,-3.2098472,2.4354749,2.4354749,2.4354749,2.4354749,2.4354749,-21.770811,-21.770811,-21.770811,-21.770811,-21.770811,9.098243,-2.2180252,3.2811024,-1.3043652,-1.3043652,-1.3043652,-1.3043652,-1.3043652,1
